Kruskal's Using Unordered Map Results
(14,844,19)
(18,672,19)
(22,123,19)
(53,897,19)
(55,128,19)
(58,67,19)
(59,267,19)
(94,137,19)
(97,424,19)
(101,927,19)
(118,1020,19)
(170,407,19)
(174,667,19)
(5,111,20)
(9,898,20)
(13,728,20)
(17,313,20)
(19,169,20)
(53,151,20)
(62,507,20)
(66,620,20)
(77,395,20)
(4,230,21)
(7,21,21)
(10,48,21)
(13,552,21)
(25,480,21)
(49,54,21)
(66,224,21)
(70,586,21)
(83,182,21)
(91,130,21)
(95,485,21)
(127,761,21)
(157,559,21)
(165,214,21)
(5,489,22)
(17,807,22)
(50,124,22)
(50,712,22)
(78,114,22)
(97,317,22)
(120,227,22)
(120,1131,22)
(134,306,22)
(174,693,22)
(0,339,23)
(1,190,23)
(6,814,23)
(9,1109,23)
(14,951,23)
(14,1065,23)
(39,1100,23)
(53,608,23)
(91,875,23)
(120,847,23)
(121,834,23)
(0,146,24)
(1,818,24)
(11,162,24)
(12,23,24)
(12,100,24)
(14,403,24)
(16,1094,24)
(18,76,24)
(43,1105,24)
(53,108,24)
(53,356,24)
(63,473,24)
(82,494,24)
(96,314,24)
(98,690,24)
(99,156,24)
(106,469,24)
(120,499,24)
(133,987,24)
(168,1032,24)
(0,279,25)
(5,51,25)
(11,24,25)
(18,949,25)
(18,999,25)
(22,52,25)
(52,369,25)
(59,784,25)
(63,460,25)
(75,76,25)
(78,434,25)
(86,706,25)
(106,224,25)
(134,928,25)
(168,941,25)
(3,42,26)
(3,236,26)
(14,394,26)
(14,508,26)
(18,759,26)
(19,668,26)
(31,512,26)
(39,734,26)
(53,393,26)
(66,158,26)
(66,1005,26)
(118,1016,26)
(119,522,26)
(120,377,26)
(161,955,26)
(168,310,26)
(5,642,27)
(5,688,27)
(5,1087,27)
(14,269,27)
(15,40,27)
(19,461,27)
(21,366,27)
(23,87,27)
(24,644,27)
(28,741,27)
(36,995,27)
(63,145,27)
(109,371,27)
(7,210,28)
(9,765,28)
(13,599,28)
(17,280,28)
(59,428,28)
(71,1010,28)
(75,301,28)
(81,556,28)
(120,806,28)
(153,410,28)
(177,721,28)
(0,163,29)
(0,726,29)
(4,911,29)
(5,689,29)
(5,965,29)
(32,562,29)
(46,146,29)
(58,478,29)
(69,322,29)
(104,235,29)
(120,1004,29)
(133,709,29)
(134,716,29)
(162,219,29)
(2,409,30)
(4,524,30)
(5,126,30)
(18,410,30)
(31,971,30)
(32,450,30)
(87,382,30)
(114,262,30)
(120,831,30)
(154,598,30)
(170,1035,30)
(0,159,31)
(0,843,31)
(1,420,31)
(14,202,31)
(18,362,31)
(19,63,31)
(25,1086,31)
(53,719,31)
(55,81,31)
(111,1038,31)
(120,257,31)
(149,783,31)
(166,551,31)
(0,328,32)
(0,821,32)
(1,96,32)
(1,203,32)
(6,657,32)
(13,614,32)
(27,729,32)
(33,506,32)
(51,347,32)
(52,587,32)
(52,196,32)
(79,191,32)
(86,677,32)
(110,455,32)
(125,470,32)
(130,206,32)
(145,921,32)
(165,793,32)
(0,1143,33)
(1,615,33)
(2,639,33)
(9,890,33)
(10,848,33)
(33,173,33)
(66,681,33)
(82,188,33)
(88,680,33)
(88,782,33)
(88,795,33)
(98,931,33)
(112,830,33)
(171,970,33)
(176,301,33)
(1,88,34)
(9,773,34)
(29,581,34)
(31,292,34)
(70,337,34)
(88,895,34)
(124,637,34)
(140,1142,34)
(174,1084,34)
(0,376,35)
(0,812,35)
(0,989,35)
(1,789,35)
(5,183,35)
(7,342,35)
(17,856,35)
(20,360,35)
(20,936,35)
(31,140,35)
(83,569,35)
(92,177,35)
(114,1104,35)
(115,839,35)
(120,1003,35)
(140,1058,35)
(163,471,35)
(3,647,36)
(11,661,36)
(18,1089,36)
(32,1099,36)
(53,660,36)
(91,1068,36)
(115,544,36)
(163,933,36)
(165,197,36)
(166,172,36)
(174,504,36)
(1,629,37)
(4,436,37)
(25,892,37)
(42,669,37)
(69,103,37)
(115,1066,37)
(155,634,37)
(156,365,37)
(167,244,37)
(1,582,38)
(3,201,38)
(12,646,38)
(13,702,38)
(67,966,38)
(69,542,38)
(79,893,38)
(119,532,38)
(123,675,38)
(128,910,38)
(162,939,38)
(173,392,38)
(9,574,39)
(9,1047,39)
(13,983,39)
(21,462,39)
(32,251,39)
(32,175,39)
(53,335,39)
(53,501,39)
(88,549,39)
(141,210,39)
(170,956,39)
(2,915,40)
(5,979,40)
(9,767,40)
(23,1022,40)
(35,412,40)
(38,861,40)
(53,505,40)
(58,72,40)
(66,1123,40)
(156,248,40)
(166,438,40)
(0,679,41)
(1,286,41)
(3,557,41)
(9,387,41)
(9,45,41)
(13,912,41)
(13,1111,41)
(18,528,41)
(19,92,41)
(19,876,41)
(32,492,41)
(33,658,41)
(5,155,42)
(6,572,42)
(13,364,42)
(18,98,42)
(22,1136,42)
(53,1046,42)
(106,697,42)
(133,1023,42)
(2,302,43)
(13,291,43)
(13,751,43)
(19,748,43)
(20,947,43)
(24,908,43)
(31,515,43)
(53,1052,43)
(59,975,43)
(69,255,43)
(124,922,43)
(134,700,43)
(145,584,43)
(0,609,44)
(19,25,44)
(20,576,44)
(29,539,44)
(0,617,45)
(3,425,45)
(9,558,45)
(18,926,45)
(20,785,45)
(38,221,45)
(55,1125,45)
(81,884,45)
(2,730,46)
(3,456,46)
(7,523,46)
(11,899,46)
(97,138,46)
(0,860,47)
(6,740,47)
(9,1048,47)
(11,186,47)
(14,804,47)
(14,1115,47)
(31,930,47)
(35,273,47)
(58,490,47)
(71,340,47)
(80,511,47)
(14,973,48)
(48,502,48)
(53,513,48)
(92,1076,48)
(100,1102,48)
(111,1056,48)
(1,808,49)
(4,357,49)
(13,666,49)
(14,942,49)
(32,1043,49)
(42,157,49)
(59,472,49)
(158,775,49)
(165,720,49)
(0,1128,50)
(1,64,50)
(1,597,50)
(6,916,50)
(12,742,50)
(31,752,50)
(38,112,50)
(39,333,50)
(41,1144,50)
(55,527,50)
(68,134,50)
(77,800,50)
(111,846,50)
(5,626,51)
(9,530,51)
(9,543,51)
(9,678,51)
(10,1133,51)
(11,652,51)
(13,881,51)
(19,967,51)
(23,131,51)
(32,671,51)
(41,778,51)
(53,845,51)
(57,1083,51)
(59,865,51)
(77,437,51)
(132,419,51)
(143,463,51)
(9,553,52)
(9,710,52)
(11,787,52)
(18,1013,52)
(66,359,52)
(68,225,52)
(87,426,52)
(120,215,52)
(149,459,52)
(1,404,53)
(1,606,53)
(5,44,53)
(13,801,53)
(48,817,53)
(71,1077,53)
(97,863,53)
(103,901,53)
(104,354,53)
(156,332,53)
(170,699,53)
(14,408,54)
(59,1073,54)
(70,757,54)
(100,491,54)
(105,1088,54)
(106,883,54)
(121,1062,54)
(133,858,54)
(156,446,54)
(164,484,54)
(17,792,55)
(32,258,55)
(53,498,55)
(70,1101,55)
(92,877,55)
(95,1001,55)
(115,832,55)
(5,957,56)
(6,179,56)
(9,997,56)
(9,1106,56)
(13,308,56)
(21,481,56)
(35,331,56)
(70,976,56)
(90,1107,56)
(100,938,56)
(120,815,56)
(122,384,56)
(122,1026,56)
(151,577,56)
(5,234,57)
(10,852,57)
(19,427,57)
(21,803,57)
(39,464,57)
(60,632,57)
(82,1138,57)
(88,854,57)
(165,745,57)
(1,200,58)
(2,567,58)
(3,827,58)
(9,439,58)
(20,253,58)
(25,986,58)
(43,289,58)
(48,237,58)
(114,240,58)
(133,692,58)
(1,207,59)
(3,212,59)
(7,747,59)
(9,684,59)
(9,1139,59)
(14,630,59)
(33,583,59)
(33,950,59)
(59,414,59)
(61,685,59)
(71,336,59)
(144,1028,59)
(150,204,59)
(171,290,59)
(3,194,60)
(4,703,60)
(29,722,60)
(31,352,60)
(43,341,60)
(53,917,60)
(66,283,60)
(72,447,60)
(80,329,60)
(105,300,60)
(120,635,60)
(144,287,60)
(163,1079,60)
(0,878,61)
(1,937,61)
(16,788,61)
(33,714,61)
(33,1118,61)
(36,825,61)
(52,1008,61)
(53,418,61)
(55,718,61)
(57,595,61)
(91,496,61)
(112,918,61)
(119,1009,61)
(1,686,62)
(3,781,62)
(4,934,62)
(11,600,62)
(14,440,62)
(17,217,62)
(38,888,62)
(57,776,62)
(91,946,62)
(101,739,62)
(160,516,62)
(5,184,63)
(11,1002,63)
(18,627,63)
(23,416,63)
(31,500,63)
(41,837,63)
(43,737,63)
(53,959,63)
(64,1006,63)
(77,476,63)
(120,1069,63)
(0,585,64)
(9,797,64)
(31,413,64)
(59,811,64)
(66,771,64)
(92,451,64)
(172,187,64)
(1,233,65)
(1,518,65)
(2,1060,65)
(10,855,65)
(18,535,65)
(32,796,65)
(32,1132,65)
(36,181,65)
(53,1103,65)
(57,841,65)
(66,819,65)
(151,554,65)
(167,486,65)
(43,1071,66)
(71,682,66)
(105,958,66)
(106,353,66)
(4,713,67)
(7,653,67)
(13,1114,67)
(18,259,67)
(66,902,67)
(1,1113,68)
(5,398,68)
(11,493,68)
(18,571,68)
(60,864,68)
(76,754,68)
(111,465,68)
(128,824,68)
(138,185,68)
(0,282,69)
(0,401,69)
(2,276,69)
(3,550,69)
(3,992,69)
(14,900,69)
(21,129,69)
(24,422,69)
(35,676,69)
(112,1141,69)
(115,1029,69)
(1,218,70)
(9,305,70)
(11,548,70)
(13,537,70)
(19,1092,70)
(32,304,70)
(36,1074,70)
(36,1075,70)
(38,441,70)
(79,385,70)
(81,649,70)
(102,980,70)
(106,648,70)
(140,430,70)
(176,514,70)
(5,940,71)
(9,738,71)
(18,391,71)
(18,872,71)
(27,1036,71)
(28,874,71)
(32,526,71)
(33,580,71)
(33,1126,71)
(88,555,71)
(115,1033,71)
(3,1140,72)
(6,531,72)
(11,444,72)
(48,348,72)
(53,545,72)
(137,613,72)
(147,1137,72)
(149,1116,72)
(165,990,72)
(26,247,73)
(35,243,73)
(59,816,73)
(3,593,74)
(9,374,74)
(25,879,74)
(35,1042,74)
(64,809,74)
(102,520,74)
(120,868,74)
(149,616,74)
(163,561,74)
(163,870,74)
(5,121,75)
(7,749,75)
(29,594,75)
(31,565,75)
(40,281,75)
(59,415,75)
(59,592,75)
(59,1024,75)
(59,1112,75)
(66,871,75)
(103,296,75)
(3,1021,76)
(40,160,76)
(57,370,76)
(58,823,76)
(82,241,76)
(95,984,76)
(98,411,76)
(134,1135,76)
(148,1147,76)
(1,896,77)
(9,885,77)
(11,891,77)
(24,319,77)
(32,659,77)
(48,1007,77)
(92,725,77)
(92,1055,77)
(134,744,77)
(168,953,77)
(169,799,77)
(1,127,78)
(1,1049,78)
(5,624,78)
(12,696,78)
(22,358,78)
(36,509,78)
(53,695,78)
(60,579,78)
(82,611,78)
(121,1053,78)
(133,453,78)
(177,866,78)
(16,589,79)
(53,256,79)
(59,252,79)
(77,540,79)
(103,1064,79)
(133,402,79)
(174,650,79)
(1,622,80)
(5,34,80)
(9,435,80)
(14,275,80)
(83,964,80)
(115,363,80)
(166,820,80)
(9,798,81)
(17,150,81)
(25,263,81)
(32,851,81)
(35,568,81)
(38,906,81)
(54,316,81)
(60,294,81)
(77,954,81)
(94,651,81)
(139,198,81)
(159,272,81)
(9,723,82)
(9,1098,82)
(11,963,82)
(18,324,82)
(18,619,82)
(19,477,82)
(27,468,82)
(33,833,82)
(33,886,82)
(37,985,82)
(69,278,82)
(71,610,82)
(77,429,82)
(88,805,82)
(106,400,82)
(143,560,82)
(173,299,82)
(174,265,82)
(92,862,83)
(100,390,83)
(100,570,83)
(109,406,83)
(121,285,83)
(140,698,83)
(142,849,83)
(2,1130,84)
(9,264,84)
(9,323,84)
(18,295,84)
(71,769,84)
(159,786,84)
(9,842,85)
(13,271,85)
(13,907,85)
(53,924,85)
(59,882,85)
(120,766,85)
(133,249,85)
(133,1054,85)
(145,828,85)
(1,547,86)
(25,991,86)
(85,330,86)
(100,1011,86)
(133,604,86)
(145,517,86)
(177,790,86)
(2,960,87)
(19,1034,87)
(33,421,87)
(33,1121,87)
(53,497,87)
(154,1025,87)
(1,277,88)
(5,731,88)
(6,736,88)
(14,380,88)
(14,654,88)
(17,887,88)
(18,327,88)
(19,30,88)
(59,704,88)
(132,743,88)
(133,687,88)
(134,631,88)
(140,1081,88)
(4,961,89)
(5,1044,89)
(60,1110,89)
(66,563,89)
(115,475,89)
(120,623,89)
(163,521,89)
(1,880,90)
(3,962,90)
(4,602,90)
(11,909,90)
(17,488,90)
(24,779,90)
(136,978,90)
(153,633,90)
(5,732,91)
(9,351,91)
(10,1019,91)
(11,925,91)
(32,1061,91)
(36,433,91)
(53,344,91)
(53,998,91)
(55,903,91)
(66,952,91)
(66,1027,91)
(69,449,91)
(5,245,92)
(5,254,92)
(24,495,92)
(27,753,92)
(92,1145,92)
(116,869,92)
(134,758,92)
(151,1057,92)
(7,389,93)
(12,977,93)
(29,1091,93)
(52,780,93)
(59,612,93)
(85,770,93)
(120,822,93)
(148,260,93)
(32,621,94)
(33,1085,94)
(50,1108,94)
(53,1096,94)
(58,838,94)
(58,859,94)
(70,307,94)
(77,638,94)
(155,284,94)
(3,575,95)
(9,431,95)
(36,355,95)
(55,1124,95)
(59,250,95)
(97,534,95)
(113,1041,95)
(133,1078,95)
(134,889,95)
(3,297,96)
(10,442,96)
(11,873,96)
(12,346,96)
(14,683,96)
(26,1120,96)
(35,810,96)
(63,343,96)
(66,270,96)
(107,867,96)
(112,239,96)
(163,641,96)
(0,372,97)
(9,1037,97)
(14,750,97)
(17,397,97)
(17,1070,97)
(25,405,97)
(42,1119,97)
(53,266,97)
(112,1072,97)
(146,914,97)
(154,538,97)
(1,388,98)
(32,482,98)
(33,1082,98)
(53,777,98)
(66,717,98)
(97,664,98)
(110,1059,98)
(133,913,98)
(0,618,99)
(1,894,99)
(6,315,99)
(53,982,99)
(62,760,99)
(133,321,99)
(133,762,99)
(134,601,99)
(169,229,99)
(24,772,100)
(77,829,100)
(88,794,100)
(97,974,100)
(109,274,100)
(120,670,100)
(120,691,100)
(156,541,100)
Total Weight of MST: 51394
