Kruskal's Using Unordered Map Results
(3,139,14)
(5,634,14)
(5,648,14)
(7,778,14)
(10,292,14)
(20,1091,14)
(38,1047,14)
(43,970,14)
(49,312,14)
(50,922,14)
(55,97,14)
(66,274,14)
(71,822,14)
(85,190,14)
(87,546,14)
(143,1694,14)
(154,406,14)
(179,1030,14)
(205,844,14)
(220,365,14)
(223,261,14)
(225,467,14)
(8,39,15)
(10,1683,15)
(15,55,15)
(16,198,15)
(16,317,15)
(16,781,15)
(20,1323,15)
(21,1264,15)
(32,278,15)
(35,231,15)
(45,287,15)
(47,405,15)
(48,274,15)
(71,183,15)
(103,1816,15)
(119,1500,15)
(127,324,15)
(131,257,15)
(136,159,15)
(143,358,15)
(167,867,15)
(176,184,15)
(192,759,15)
(220,945,15)
(240,1450,15)
(241,416,15)
(251,434,15)
(257,658,15)
(271,1342,15)
(0,137,16)
(3,948,16)
(4,494,16)
(9,624,16)
(11,1330,16)
(16,463,16)
(16,1107,16)
(18,39,16)
(35,393,16)
(42,46,16)
(43,1257,16)
(48,618,16)
(60,155,16)
(83,184,16)
(85,1722,16)
(86,196,16)
(108,909,16)
(140,1457,16)
(187,921,16)
(199,347,16)
(275,1163,16)
(281,580,16)
(281,1414,16)
(0,1146,17)
(2,1346,17)
(2,1748,17)
(4,314,17)
(10,539,17)
(19,622,17)
(36,149,17)
(45,1827,17)
(71,313,17)
(88,458,17)
(95,165,17)
(138,147,17)
(197,1138,17)
(273,793,17)
(0,372,18)
(1,1148,18)
(2,253,18)
(2,939,18)
(3,1626,18)
(6,65,18)
(8,588,18)
(32,1063,18)
(38,1117,18)
(39,643,18)
(42,1389,18)
(45,811,18)
(46,228,18)
(48,1521,18)
(56,1230,18)
(69,1417,18)
(80,158,18)
(88,1632,18)
(94,572,18)
(99,389,18)
(117,1425,18)
(136,633,18)
(154,252,18)
(181,1778,18)
(225,456,18)
(225,976,18)
(268,906,18)
(2,1003,19)
(3,302,19)
(16,713,19)
(19,125,19)
(19,1490,19)
(30,70,19)
(30,134,19)
(36,45,19)
(38,1429,19)
(53,266,19)
(70,1341,19)
(80,201,19)
(98,739,19)
(102,1253,19)
(103,530,19)
(111,1200,19)
(128,544,19)
(143,484,19)
(207,1316,19)
(220,1599,19)
(239,960,19)
(260,1191,19)
(1,1284,20)
(4,1238,20)
(9,1128,20)
(16,1625,20)
(20,1763,20)
(41,141,20)
(45,978,20)
(47,890,20)
(47,1539,20)
(47,1571,20)
(61,100,20)
(71,996,20)
(84,1685,20)
(160,171,20)
(205,419,20)
(240,688,20)
(250,1657,20)
(0,101,21)
(0,339,21)
(0,1687,21)
(2,172,21)
(2,684,21)
(3,241,21)
(4,1437,21)
(6,1795,21)
(10,194,21)
(16,1433,21)
(42,927,21)
(49,429,21)
(71,338,21)
(107,438,21)
(126,1129,21)
(145,476,21)
(154,376,21)
(215,1532,21)
(224,611,21)
(225,1431,21)
(278,566,21)
(0,937,22)
(2,83,22)
(2,1492,22)
(3,1491,22)
(4,737,22)
(7,1012,22)
(16,645,22)
(17,32,22)
(60,127,22)
(109,686,22)
(116,1419,22)
(119,1139,22)
(121,1420,22)
(131,380,22)
(143,692,22)
(143,1348,22)
(154,1769,22)
(159,174,22)
(170,914,22)
(188,744,22)
(207,440,22)
(215,258,22)
(271,1527,22)
(273,1559,22)
(275,923,22)
(280,883,22)
(1,200,23)
(2,284,23)
(2,475,23)
(9,1119,23)
(10,1498,23)
(27,195,23)
(45,1558,23)
(46,445,23)
(47,135,23)
(66,297,23)
(77,316,23)
(86,210,23)
(98,1676,23)
(107,968,23)
(119,1450,23)
(158,1016,23)
(187,228,23)
(202,275,23)
(209,1239,23)
(0,758,24)
(1,336,24)
(2,954,24)
(3,264,24)
(3,443,24)
(3,506,24)
(4,495,24)
(6,571,24)
(7,60,24)
(8,180,24)
(10,1674,24)
(12,1313,24)
(16,612,24)
(16,1709,24)
(18,915,24)
(20,368,24)
(36,1607,24)
(39,59,24)
(47,1150,24)
(52,227,24)
(62,1098,24)
(65,1729,24)
(77,616,24)
(78,424,24)
(103,1203,24)
(121,801,24)
(128,259,24)
(130,974,24)
(140,1175,24)
(154,1600,24)
(156,1258,24)
(167,343,24)
(181,1531,24)
(208,639,24)
(3,1645,25)
(13,469,25)
(16,597,25)
(16,630,25)
(18,321,25)
(21,538,25)
(22,1430,25)
(33,791,25)
(61,1622,25)
(69,413,25)
(72,1088,25)
(87,1309,25)
(92,1131,25)
(99,1538,25)
(118,1318,25)
(156,938,25)
(158,276,25)
(176,971,25)
(178,982,25)
(199,750,25)
(214,1287,25)
(250,1565,25)
(274,1315,25)
(2,1635,26)
(3,508,26)
(4,1099,26)
(5,223,26)
(7,1732,26)
(10,104,26)
(15,177,26)
(16,1236,26)
(21,322,26)
(23,1302,26)
(45,1681,26)
(47,409,26)
(47,765,26)
(77,1369,26)
(88,1609,26)
(102,969,26)
(104,910,26)
(134,732,26)
(154,1375,26)
(185,788,26)
(188,1032,26)
(192,1161,26)
(241,562,26)
(252,847,26)
(1,567,27)
(1,701,27)
(2,1395,27)
(4,280,27)
(5,157,27)
(8,1006,27)
(37,77,27)
(48,1790,27)
(61,1465,27)
(69,203,27)
(111,1544,27)
(121,600,27)
(137,1247,27)
(139,421,27)
(167,238,27)
(207,987,27)
(216,1612,27)
(219,767,27)
(231,375,27)
(2,212,28)
(2,1813,28)
(8,1541,28)
(9,1652,28)
(21,1444,28)
(35,662,28)
(38,329,28)
(39,1320,28)
(71,865,28)
(77,774,28)
(82,1471,28)
(84,270,28)
(102,1761,28)
(130,1218,28)
(132,787,28)
(133,1435,28)
(149,584,28)
(156,1452,28)
(212,1667,28)
(274,875,28)
(0,293,29)
(2,232,29)
(2,353,29)
(3,1456,29)
(4,299,29)
(6,1326,29)
(6,1472,29)
(16,161,29)
(18,615,29)
(31,85,29)
(41,1411,29)
(68,1363,29)
(71,238,29)
(107,1815,29)
(116,557,29)
(156,308,29)
(181,748,29)
(193,771,29)
(207,1746,29)
(246,1196,29)
(249,1244,29)
(251,519,29)
(2,423,30)
(3,1549,30)
(4,340,30)
(6,990,30)
(7,1383,30)
(11,1753,30)
(12,289,30)
(16,716,30)
(37,1266,30)
(53,1248,30)
(56,878,30)
(64,67,30)
(69,328,30)
(73,1056,30)
(78,79,30)
(92,807,30)
(103,1077,30)
(117,1810,30)
(156,190,30)
(178,1678,30)
(212,1557,30)
(273,636,30)
(323,373,30)
(2,251,31)
(3,1296,31)
(15,472,31)
(16,89,31)
(18,1628,31)
(42,1060,31)
(43,1627,31)
(47,97,31)
(71,1576,31)
(88,1286,31)
(94,1058,31)
(102,1634,31)
(103,1010,31)
(154,273,31)
(154,727,31)
(175,1027,31)
(212,1298,31)
(255,1707,31)
(0,1481,32)
(1,1312,32)
(4,296,32)
(19,1184,32)
(21,1686,32)
(33,359,32)
(47,1508,32)
(48,1387,32)
(48,1503,32)
(56,816,32)
(60,1345,32)
(66,775,32)
(88,794,32)
(88,1701,32)
(111,1025,32)
(138,387,32)
(147,1221,32)
(153,396,32)
(154,638,32)
(155,1587,32)
(232,1780,32)
(276,887,32)
(280,1825,32)
(0,526,33)
(4,341,33)
(5,361,33)
(6,1079,33)
(34,605,33)
(91,1243,33)
(102,1321,33)
(102,1400,33)
(115,497,33)
(123,1178,33)
(170,271,33)
(181,829,33)
(197,1785,33)
(202,881,33)
(207,1424,33)
(218,370,33)
(0,366,34)
(0,918,34)
(0,1616,34)
(1,371,34)
(2,357,34)
(3,335,34)
(5,582,34)
(7,1614,34)
(10,1796,34)
(16,1525,34)
(19,1274,34)
(32,693,34)
(32,1821,34)
(34,1693,34)
(35,50,34)
(48,1372,34)
(53,1636,34)
(56,74,34)
(56,1270,34)
(66,1692,34)
(69,1054,34)
(69,1192,34)
(83,1343,34)
(115,1595,34)
(123,680,34)
(179,1777,34)
(212,1023,34)
(212,1483,34)
(1,1080,35)
(2,1378,35)
(3,294,35)
(4,254,35)
(16,460,35)
(16,1097,35)
(47,570,35)
(70,845,35)
(77,980,35)
(77,1428,35)
(88,998,35)
(102,271,35)
(104,975,35)
(113,1552,35)
(121,886,35)
(130,702,35)
(154,1817,35)
(173,559,35)
(189,1374,35)
(206,1155,35)
(218,1773,35)
(231,1638,35)
(5,1736,36)
(13,941,36)
(16,607,36)
(24,558,36)
(26,1618,36)
(26,82,36)
(33,1807,36)
(35,1062,36)
(88,1125,36)
(88,1648,36)
(94,378,36)
(116,369,36)
(138,384,36)
(167,535,36)
(176,1802,36)
(240,1304,36)
(250,1488,36)
(274,1621,36)
(2,1794,37)
(13,641,37)
(17,1605,37)
(41,952,37)
(42,356,37)
(49,397,37)
(84,98,37)
(102,1018,37)
(102,1331,37)
(103,352,37)
(103,826,37)
(128,280,37)
(160,872,37)
(202,226,37)
(205,820,37)
(212,1603,37)
(212,1801,37)
(222,1393,37)
(240,1335,37)
(243,323,37)
(0,326,38)
(2,543,38)
(3,551,38)
(5,427,38)
(5,773,38)
(8,1711,38)
(16,561,38)
(16,988,38)
(16,1365,38)
(43,1543,38)
(44,652,38)
(47,676,38)
(48,1338,38)
(53,1166,38)
(56,1017,38)
(66,185,38)
(84,983,38)
(102,560,38)
(102,1014,38)
(115,840,38)
(197,675,38)
(198,1688,38)
(233,961,38)
(0,300,39)
(0,1710,39)
(2,307,39)
(3,320,39)
(4,1644,39)
(5,186,39)
(10,733,39)
(13,1819,39)
(16,310,39)
(42,1055,39)
(45,1620,39)
(53,1015,39)
(102,1791,39)
(115,1787,39)
(145,483,39)
(152,435,39)
(169,1786,39)
(173,1176,39)
(197,838,39)
(207,1569,39)
(208,1391,39)
(212,1367,39)
(214,1268,39)
(232,1267,39)
(0,283,40)
(1,355,40)
(2,594,40)
(5,211,40)
(10,1789,40)
(12,1314,40)
(16,602,40)
(16,1246,40)
(35,940,40)
(38,1151,40)
(43,1708,40)
(48,267,40)
(77,1468,40)
(99,166,40)
(109,803,40)
(149,620,40)
(177,1828,40)
(206,318,40)
(212,967,40)
(246,393,40)
(250,1445,40)
(2,917,41)
(2,1434,41)
(3,947,41)
(4,1407,41)
(5,1598,41)
(8,1718,41)
(19,517,41)
(42,1784,41)
(60,1199,41)
(67,242,41)
(96,140,41)
(116,819,41)
(121,728,41)
(162,1300,41)
(179,1276,41)
(181,1033,41)
(226,1007,41)
(232,333,41)
(267,1451,41)
(0,1410,42)
(1,1511,42)
(5,286,42)
(10,1703,42)
(42,604,42)
(45,852,42)
(111,863,42)
(143,1310,42)
(143,1480,42)
(193,1382,42)
(204,805,42)
(210,1458,42)
(241,1623,42)
(249,418,42)
(250,1432,42)
(264,736,42)
(7,345,43)
(7,1447,43)
(29,1518,43)
(44,382,43)
(71,1470,43)
(77,1519,43)
(103,879,43)
(111,1640,43)
(145,964,43)
(145,1743,43)
(179,1408,43)
(180,1381,43)
(181,1584,43)
(187,1021,43)
(250,821,43)
(251,1760,43)
(4,1515,44)
(8,499,44)
(16,1613,44)
(29,810,44)
(41,437,44)
(66,248,44)
(129,1328,44)
(154,1227,44)
(170,1223,44)
(175,1240,44)
(181,772,44)
(232,1427,44)
(280,1716,44)
(2,1042,45)
(8,1775,45)
(16,706,45)
(19,986,45)
(38,1516,45)
(45,984,45)
(48,1834,45)
(71,1782,45)
(130,1142,45)
(199,1733,45)
(225,1469,45)
(2,272,46)
(5,715,46)
(13,670,46)
(29,1368,46)
(30,654,46)
(39,515,46)
(78,91,46)
(117,1592,46)
(153,346,46)
(185,650,46)
(192,755,46)
(236,550,46)
(255,788,46)
(280,809,46)
(0,303,47)
(3,1659,47)
(9,455,47)
(15,401,47)
(16,1159,47)
(16,1639,47)
(48,1130,47)
(61,1327,47)
(69,1486,47)
(72,1043,47)
(102,309,47)
(106,168,47)
(109,792,47)
(132,1273,47)
(156,653,47)
(171,451,47)
(181,777,47)
(208,725,47)
(217,1624,47)
(232,955,47)
(255,1651,47)
(279,305,47)
(5,1772,48)
(16,354,48)
(32,1224,48)
(42,1083,48)
(59,93,48)
(156,1510,48)
(187,843,48)
(227,786,48)
(257,1269,48)
(1,311,49)
(2,625,49)
(2,1116,49)
(5,1506,49)
(16,1586,49)
(30,720,49)
(45,1278,49)
(48,797,49)
(69,1677,49)
(77,498,49)
(92,337,49)
(102,1524,49)
(143,900,49)
(154,661,49)
(156,613,49)
(189,422,49)
(193,784,49)
(221,868,49)
(224,1133,49)
(230,578,49)
(239,1463,49)
(245,485,49)
(38,44,50)
(45,1418,50)
(52,398,50)
(69,920,50)
(77,1655,50)
(99,262,50)
(102,285,50)
(103,1339,50)
(111,386,50)
(119,873,50)
(140,1000,50)
(154,199,50)
(166,864,50)
(167,452,50)
(168,367,50)
(177,224,50)
(200,837,50)
(226,1209,50)
(234,1379,50)
(271,1110,50)
(0,1086,51)
(1,1038,51)
(2,629,51)
(6,1459,51)
(16,834,51)
(16,904,51)
(16,1588,51)
(20,795,51)
(23,913,51)
(35,912,51)
(48,776,51)
(48,1197,51)
(87,1179,51)
(93,635,51)
(149,415,51)
(167,1242,51)
(179,944,51)
(197,1542,51)
(225,916,51)
(243,1229,51)
(3,806,52)
(4,814,52)
(10,1446,52)
(16,330,52)
(16,521,52)
(21,1706,52)
(31,965,52)
(31,1590,52)
(47,1357,52)
(69,1680,52)
(76,1829,52)
(77,1553,52)
(83,1713,52)
(92,761,52)
(111,518,52)
(123,698,52)
(140,1317,52)
(143,1215,52)
(177,1035,52)
(212,722,52)
(0,1689,53)
(3,1105,53)
(4,1122,53)
(13,1739,53)
(116,1533,53)
(140,1512,53)
(145,1529,53)
(154,1053,53)
(167,1409,53)
(179,667,53)
(182,681,53)
(227,1226,53)
(281,893,53)
(0,471,54)
(0,1604,54)
(2,1765,54)
(10,1575,54)
(21,507,54)
(77,1172,54)
(102,502,54)
(130,874,54)
(145,619,54)
(169,1642,54)
(177,534,54)
(206,533,54)
(270,1478,54)
(275,763,54)
(1,1153,55)
(3,833,55)
(16,1024,55)
(30,796,55)
(38,768,55)
(56,474,55)
(117,866,55)
(145,1020,55)
(191,885,55)
(212,1092,55)
(280,853,55)
(3,614,56)
(5,1370,56)
(16,511,56)
(34,934,56)
(38,1154,56)
(65,1824,56)
(69,1232,56)
(69,1805,56)
(77,943,56)
(88,1758,56)
(91,1747,56)
(154,705,56)
(181,1081,56)
(0,617,57)
(2,233,57)
(2,671,57)
(5,1455,57)
(6,1392,57)
(10,798,57)
(20,528,57)
(42,729,57)
(43,1245,57)
(45,1261,57)
(61,1182,57)
(111,1797,57)
(116,682,57)
(116,1333,57)
(232,1205,57)
(239,1823,57)
(241,325,57)
(241,936,57)
(241,1564,57)
(258,555,57)
(277,1106,57)
(2,1285,58)
(4,1690,58)
(5,1371,58)
(7,1120,58)
(11,1691,58)
(16,1661,58)
(21,1487,58)
(47,935,58)
(59,182,58)
(77,756,58)
(78,703,58)
(103,1388,58)
(103,1835,58)
(106,1679,58)
(107,1546,58)
(116,1011,58)
(130,1082,58)
(154,541,58)
(189,1289,58)
(222,479,58)
(274,1334,58)
(7,714,59)
(16,930,59)
(16,1715,59)
(16,1783,59)
(21,1477,59)
(69,1741,59)
(102,327,59)
(102,1029,59)
(116,1712,59)
(149,1423,59)
(169,1050,59)
(274,628,59)
(0,646,60)
(2,747,60)
(2,789,60)
(6,790,60)
(13,1666,60)
(16,164,60)
(18,849,60)
(21,828,60)
(35,710,60)
(48,1547,60)
(61,1770,60)
(69,862,60)
(83,1412,60)
(116,1157,60)
(132,512,60)
(145,1251,60)
(169,493,60)
(212,548,60)
(2,1509,61)
(4,599,61)
(32,573,61)
(34,957,61)
(38,745,61)
(45,621,61)
(45,712,61)
(60,1061,61)
(69,689,61)
(102,673,61)
(120,1135,61)
(145,1551,61)
(154,678,61)
(254,1059,61)
(280,760,61)
(4,1073,62)
(4,1475,62)
(16,850,62)
(49,1494,62)
(65,1072,62)
(82,740,62)
(121,1438,62)
(150,1109,62)
(152,808,62)
(177,1069,62)
(220,1700,62)
(241,468,62)
(275,1675,62)
(3,769,63)
(16,1123,63)
(38,1344,63)
(42,743,63)
(116,1699,63)
(131,902,63)
(156,596,63)
(206,606,63)
(280,1037,63)
(280,1396,63)
(3,129,64)
(4,1493,64)
(47,992,64)
(56,591,64)
(64,1440,64)
(66,601,64)
(77,1660,64)
(103,1751,64)
(121,1646,64)
(132,1160,64)
(145,924,64)
(187,489,64)
(201,804,64)
(0,1034,65)
(1,407,65)
(8,657,65)
(16,762,65)
(16,1804,65)
(19,503,65)
(20,956,65)
(32,1233,65)
(34,1078,65)
(38,1696,65)
(47,1820,65)
(73,871,65)
(88,482,65)
(88,672,65)
(138,972,65)
(138,1800,65)
(158,1597,65)
(2,731,66)
(3,1413,66)
(10,1568,66)
(62,1306,66)
(71,1441,66)
(116,175,66)
(143,1526,66)
(145,1596,66)
(157,898,66)
(172,1402,66)
(224,1188,66)
(224,1311,66)
(2,1214,67)
(2,1752,67)
(4,1442,67)
(9,963,67)
(10,487,67)
(16,1721,67)
(21,509,67)
(33,856,67)
(40,1426,67)
(40,269,67)
(49,126,67)
(65,926,67)
(67,985,67)
(72,1065,67)
(88,1352,67)
(119,770,67)
(121,1415,67)
(138,1225,67)
(145,1832,67)
(156,1735,67)
(176,1356,67)
(205,666,67)
(254,830,67)
(266,399,67)
(7,669,68)
(12,1684,68)
(16,704,68)
(16,1301,68)
(16,1386,68)
(16,1663,68)
(22,746,68)
(29,1583,68)
(42,568,68)
(48,608,68)
(81,1222,68)
(158,1241,68)
(166,1836,68)
(264,1255,68)
(0,465,69)
(0,1755,69)
(4,1767,69)
(5,1044,69)
(8,1095,69)
(13,1749,69)
(68,1831,69)
(105,457,69)
(113,425,69)
(150,276,69)
(274,1259,69)
(4,1195,70)
(4,1788,70)
(16,1637,70)
(24,977,70)
(44,350,70)
(47,825,70)
(58,1682,70)
(82,1695,70)
(103,1522,70)
(105,664,70)
(143,590,70)
(0,946,71)
(2,1567,71)
(8,1085,71)
(9,524,71)
(43,1102,71)
(88,1582,71)
(105,817,71)
(116,1809,71)
(124,1390,71)
(227,812,71)
(0,344,72)
(5,683,72)
(16,565,72)
(77,1570,72)
(88,1004,72)
(102,1174,72)
(103,362,72)
(164,993,72)
(179,1294,72)
(188,1466,72)
(194,836,72)
(230,1384,72)
(12,1556,73)
(59,1126,73)
(88,857,73)
(95,1260,73)
(139,1308,73)
(156,687,73)
(189,799,73)
(233,1548,73)
(253,420,73)
(1,979,74)
(2,882,74)
(5,1501,74)
(11,234,74)
(16,1631,74)
(18,1282,74)
(19,1049,74)
(69,953,74)
(77,1439,74)
(103,1561,74)
(145,1351,74)
(176,896,74)
(3,444,75)
(7,1121,75)
(8,492,75)
(16,527,75)
(16,1208,75)
(35,1608,75)
(36,459,75)
(69,383,75)
(82,1528,75)
(111,462,75)
(114,859,75)
(145,707,75)
(241,1168,75)
(280,1705,75)
(1,1350,76)
(16,1094,76)
(16,1725,76)
(16,1776,76)
(18,108,76)
(38,897,76)
(82,1170,76)
(129,491,76)
(143,1833,76)
(167,655,76)
(207,905,76)
(241,1212,76)
(3,1479,77)
(5,301,77)
(19,1566,77)
(20,1169,77)
(71,951,77)
(93,1104,77)
(102,1171,77)
(143,1262,77)
(181,1206,77)
(181,1443,77)
(183,385,77)
(225,889,77)
(270,738,77)
(0,1723,78)
(0,1737,78)
(2,1028,78)
(69,997,78)
(86,1324,78)
(88,1325,78)
(103,1376,78)
(116,1803,78)
(117,1573,78)
(156,583,78)
(232,1448,78)
(236,1031,78)
(238,907,78)
(241,1361,78)
(4,1585,79)
(16,1066,79)
(47,1211,79)
(56,589,79)
(61,877,79)
(74,1158,79)
(116,1045,79)
(144,1653,79)
(173,815,79)
(181,351,79)
(183,447,79)
(236,726,79)
(253,581,79)
(2,1319,80)
(7,928,80)
(7,1385,80)
(16,995,80)
(21,514,80)
(21,1464,80)
(36,1768,80)
(52,520,80)
(77,1495,80)
(102,1740,80)
(111,958,80)
(177,1347,80)
(191,749,80)
(197,1731,80)
(2,1362,81)
(3,1534,81)
(45,1183,81)
(49,929,81)
(72,1290,81)
(78,892,81)
(83,1303,81)
(97,1216,81)
(164,1235,81)
(200,718,81)
(202,1619,81)
(205,574,81)
(215,332,81)
(241,723,81)
(1,436,82)
(1,888,82)
(2,1281,82)
(71,973,82)
(92,1473,82)
(98,903,82)
(99,1792,82)
(246,741,82)
(251,478,82)
(0,1046,83)
(3,753,83)
(3,1096,83)
(3,1340,83)
(11,1545,83)
(15,1177,83)
(53,1272,83)
(61,432,83)
(140,1213,83)
(149,1087,83)
(161,677,83)
(180,1505,83)
(201,268,83)
(2,901,84)
(5,1124,84)
(42,461,84)
(88,1422,84)
(92,699,84)
(138,1036,84)
(216,1076,84)
(220,403,84)
(262,540,84)
(280,1118,84)
(0,554,85)
(3,593,85)
(5,697,85)
(11,1460,85)
(32,586,85)
(38,556,85)
(121,1436,85)
(130,854,85)
(241,1606,85)
(273,1744,85)
(274,695,85)
(280,642,85)
(0,999,86)
(3,942,86)
(9,390,86)
(16,876,86)
(16,1665,86)
(19,379,86)
(32,861,86)
(47,1193,86)
(61,1364,86)
(72,754,86)
(88,1416,86)
(94,552,86)
(99,1040,86)
(102,1256,86)
(111,1764,86)
(151,433,86)
(203,1730,86)
(241,1337,86)
(245,933,86)
(252,1360,86)
(272,1403,86)
(42,1656,87)
(48,1101,87)
(49,626,87)
(60,1204,87)
(65,1305,87)
(67,542,87)
(82,637,87)
(106,932,87)
(119,752,87)
(138,381,87)
(145,685,87)
(145,827,87)
(189,1187,87)
(198,1198,87)
(2,1818,88)
(3,569,88)
(33,585,88)
(45,780,88)
(48,1397,88)
(77,719,88)
