Kruskal's Using Unordered Map Results
(10,437,24)
(12,240,24)
(14,269,24)
(14,361,24)
(51,65,24)
(87,91,24)
(7,254,25)
(22,228,25)
(25,218,25)
(33,286,25)
(65,252,25)
(5,106,26)
(9,44,26)
(10,433,26)
(15,350,26)
(22,54,26)
(45,395,26)
(51,412,26)
(64,71,26)
(14,241,27)
(41,131,27)
(52,232,27)
(55,133,27)
(62,416,27)
(2,366,28)
(14,309,28)
(25,180,28)
(39,145,28)
(59,196,28)
(3,77,29)
(5,197,29)
(26,30,29)
(8,312,30)
(8,369,30)
(9,353,30)
(35,57,30)
(53,244,30)
(7,295,31)
(7,427,31)
(37,202,31)
(62,79,31)
(0,84,32)
(8,148,32)
(39,79,32)
(71,214,32)
(0,114,33)
(2,383,33)
(7,296,33)
(22,281,33)
(25,341,33)
(2,438,34)
(7,186,34)
(18,55,34)
(27,396,34)
(36,140,34)
(57,82,34)
(2,83,35)
(14,305,35)
(44,432,35)
(51,306,35)
(7,318,36)
(7,356,36)
(8,223,36)
(9,217,36)
(43,375,36)
(3,261,37)
(36,409,37)
(60,431,37)
(2,56,38)
(9,142,38)
(16,264,38)
(0,119,39)
(6,349,39)
(8,86,39)
(8,123,39)
(22,33,39)
(51,410,39)
(2,144,40)
(8,402,40)
(14,107,40)
(22,61,40)
(22,313,40)
(25,235,40)
(36,423,40)
(68,283,40)
(7,85,41)
(9,251,41)
(9,302,42)
(16,118,42)
(0,160,43)
(1,203,43)
(4,169,43)
(10,111,43)
(21,215,43)
(30,104,43)
(36,141,43)
(45,333,43)
(59,321,43)
(12,110,44)
(43,209,44)
(54,176,44)
(22,198,45)
(37,230,45)
(0,137,46)
(10,301,46)
(13,444,46)
(16,354,46)
(28,415,46)
(34,42,46)
(0,445,47)
(17,342,47)
(39,425,47)
(51,246,47)
(69,289,47)
(69,316,47)
(33,414,48)
(40,185,48)
(57,408,48)
(62,170,48)
(6,171,49)
(7,282,49)
(7,304,49)
(27,374,49)
(37,126,49)
(62,365,49)
(62,413,49)
(7,8,50)
(17,376,50)
(59,429,50)
(62,150,50)
(4,248,51)
(5,28,51)
(10,364,51)
(18,292,51)
(51,53,51)
(14,324,52)
(59,184,52)
(5,205,53)
(7,328,53)
(7,442,53)
(10,80,53)
(10,357,53)
(12,331,53)
(51,334,53)
(2,32,54)
(7,112,54)
(7,436,54)
(12,276,54)
(14,298,54)
(14,315,54)
(36,94,54)
(2,219,55)
(7,385,55)
(12,390,56)
(13,234,56)
(21,163,56)
(21,391,56)
(41,166,56)
(51,367,56)
(62,352,56)
(4,188,57)
(9,167,57)
(59,339,57)
(14,441,58)
(30,280,58)
(57,336,58)
(7,371,59)
(28,249,59)
(40,98,59)
(7,272,60)
(18,400,60)
(37,421,60)
(62,262,60)
(65,190,60)
(12,109,61)
(36,265,61)
(47,337,61)
(51,394,61)
(59,278,61)
(13,116,63)
(47,64,63)
(71,434,63)
(7,210,64)
(36,43,64)
(62,175,65)
(66,328,65)
(25,157,66)
(51,182,66)
(57,310,66)
(1,294,67)
(3,179,67)
(59,275,67)
(62,380,67)
(12,288,68)
(20,379,68)
(36,224,68)
(45,401,68)
(62,307,68)
(4,291,69)
(10,317,69)
(12,187,69)
(16,146,69)
(16,308,69)
(41,121,69)
(62,172,69)
(0,108,70)
(10,99,70)
(17,40,70)
(52,355,70)
(1,88,71)
(9,347,71)
(12,287,71)
(17,362,71)
(52,381,71)
(59,237,71)
(0,370,72)
(21,440,72)
(25,255,72)
(36,439,72)
(16,358,73)
(17,359,73)
(0,266,74)
(14,446,74)
(17,115,74)
(3,225,75)
(9,177,76)
(10,373,76)
(12,290,76)
(7,329,77)
(17,297,77)
(54,102,77)
(56,156,77)
(18,420,78)
(36,382,78)
(5,227,79)
(22,300,79)
(27,268,79)
(38,238,79)
(0,60,80)
(4,173,80)
(52,351,80)
(59,130,80)
(2,389,81)
(2,138,82)
(14,360,82)
(16,128,82)
(17,323,82)
(21,406,82)
(12,417,83)
(14,327,83)
(14,392,83)
(15,193,83)
(6,78,84)
(6,314,84)
(66,430,84)
(7,120,85)
(17,326,85)
(26,81,85)
(7,194,86)
(36,191,86)
(43,435,86)
(50,236,86)
(51,212,86)
(66,239,86)
(0,293,87)
(37,216,87)
(51,122,87)
(16,211,88)
(21,372,88)
(44,135,88)
(1,299,89)
(3,258,89)
(7,183,89)
(16,73,89)
(51,134,89)
(51,154,89)
(1,124,90)
(7,201,90)
(7,338,90)
(43,397,90)
(4,263,91)
(51,363,91)
(62,97,91)
(0,149,92)
(0,344,92)
(5,206,93)
(62,319,93)
(71,368,93)
(0,243,94)
(9,393,94)
(14,93,94)
(30,447,94)
(47,161,94)
(51,226,94)
(71,428,94)
(1,50,95)
(7,419,95)
(10,387,95)
(43,411,95)
(44,403,95)
(8,192,96)
(51,270,96)
(3,277,97)
(16,284,97)
(33,147,97)
(35,164,97)
(39,153,97)
(52,242,97)
(71,322,97)
(0,189,98)
(50,388,98)
(52,129,98)
(0,345,99)
(7,259,99)
(5,245,100)
(14,103,100)
Total Weight of MST: 20314
